NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,1017,Toneladas,..,4305108,Caxias do Sul - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305108,Caxias do Sul - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,670533,4305108,Caxias do Sul - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,10672,4305116,Centenário - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,10672,4305116,Centenário - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305116,Centenário - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305116,Centenário - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,79399,4305116,Centenário - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,10117,4305124,Cerrito - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,10117,4305124,Cerrito - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305124,Cerrito - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305124,Cerrito - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,38339,4305124,Cerrito - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,4620,4305132,Cerro Branco - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,4620,4305132,Cerro Branco - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305132,Cerro Branco - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305132,Cerro Branco - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,60484,4305132,Cerro Branco - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,6951,4305157,Cerro Grande - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6951,4305157,Cerro Grande - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305157,Cerro Grande - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305157,Cerro Grande - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,24627,4305157,Cerro Grande - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,6879,4305173,Cerro Grande do Sul - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6879,4305173,Cerro Grande do Sul - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305173,Cerro Grande do Sul - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305173,Cerro Grande do Sul - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,97343,4305173,Cerro Grande do Sul - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,8919,4305207,Cerro Largo - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,8819,4305207,Cerro Largo - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305207,Cerro Largo - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305207,Cerro Largo - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,22847,4305207,Cerro Largo - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,63331,4305306,Chapada - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,63331,4305306,Chapada - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305306,Chapada - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305306,Chapada - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,229982,4305306,Chapada - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,6514,4305355,Charqueadas - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6514,4305355,Charqueadas - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305355,Charqueadas - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305355,Charqueadas - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,81612,4305355,Charqueadas - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,14967,4305371,Charrua - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,14547,4305371,Charrua - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305371,Charrua - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305371,Charrua - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,90558,4305371,Charrua - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,47657,4305405,Chiapetta - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,47657,4305405,Chiapetta - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305405,Chiapetta - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305405,Chiapetta - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,206787,4305405,Chiapetta - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,7704,4305439,Chuí - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,7704,4305439,Chuí - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305439,Chuí - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305439,Chuí - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,86762,4305439,Chuí - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,7065,4305447,Chuvisca - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,7065,4305447,Chuvisca - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305447,Chuvisca - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305447,Chuvisca - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,113126,4305447,Chuvisca - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1748,4305454,Cidreira - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1748,4305454,Cidreira - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305454,Cidreira - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305454,Cidreira - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,20137,4305454,Cidreira - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,21852,4305504,Ciríaco - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,21852,4305504,Ciríaco - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305504,Ciríaco - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305504,Ciríaco - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,142943,4305504,Ciríaco - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,894,4305587,Colinas - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,852,4305587,Colinas - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305587,Colinas - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305587,Colinas - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,5903,4305587,Colinas - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,30982,4305603,Colorado - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,30982,4305603,Colorado - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305603,Colorado - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305603,Colorado - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,105324,4305603,Colorado - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,47827,4305702,Condor - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,47525,4305702,Condor - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305702,Condor - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305702,Condor - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,168589,4305702,Condor - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,19226,4305801,Constantina - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,19226,4305801,Constantina - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305801,Constantina - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305801,Constantina - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,77326,4305801,Constantina - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,331,4305835,Coqueiro Baixo - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,331,4305835,Coqueiro Baixo - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305835,Coqueiro Baixo - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305835,Coqueiro Baixo - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,2385,4305835,Coqueiro Baixo - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,20625,4305850,Coqueiros do Sul - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,20095,4305850,Coqueiros do Sul - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305850,Coqueiros do Sul - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305850,Coqueiros do Sul - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,88631,4305850,Coqueiros do Sul - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,19576,4305871,Coronel Barros - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,19406,4305871,Coronel Barros - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305871,Coronel Barros - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305871,Coronel Barros - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,25764,4305871,Coronel Barros - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,49222,4305900,Coronel Bicaco - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,49222,4305900,Coronel Bicaco - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305900,Coronel Bicaco - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305900,Coronel Bicaco - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,280319,4305900,Coronel Bicaco - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1523,4305934,Coronel Pilar - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1523,4305934,Coronel Pilar - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305934,Coronel Pilar - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305934,Coronel Pilar - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,36634,4305934,Coronel Pilar - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,3231,4305959,Cotiporã - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3231,4305959,Cotiporã - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305959,Cotiporã - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305959,Cotiporã - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,96601,4305959,Cotiporã - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,46758,4305975,Coxilha - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,46758,4305975,Coxilha - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305975,Coxilha - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4305975,Coxilha - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,271195,4305975,Coxilha - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,23243,4306007,Crissiumal - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,23243,4306007,Crissiumal - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306007,Crissiumal - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306007,Crissiumal - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,74895,4306007,Crissiumal - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,22706,4306056,Cristal - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,22706,4306056,Cristal - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306056,Cristal - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306056,Cristal - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,170365,4306056,Cristal - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,8842,4306072,Cristal do Sul - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,8842,4306072,Cristal do Sul - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306072,Cristal do Sul - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306072,Cristal do Sul - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,49220,4306072,Cristal do Sul - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,147197,4306106,Cruz Alta - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,147197,4306106,Cruz Alta - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306106,Cruz Alta - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306106,Cruz Alta - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,576642,4306106,Cruz Alta - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,12694,4306130,Cruzaltense - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,12694,4306130,Cruzaltense - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306130,Cruzaltense - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306130,Cruzaltense - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,47638,4306130,Cruzaltense - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,7026,4306205,Cruzeiro do Sul - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,6926,4306205,Cruzeiro do Sul - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306205,Cruzeiro do Sul - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306205,Cruzeiro do Sul - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,46933,4306205,Cruzeiro do Sul - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,10593,4306304,David Canabarro - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,10593,4306304,David Canabarro - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306304,David Canabarro - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306304,David Canabarro - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,86897,4306304,David Canabarro - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,18770,4306320,Derrubadas - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,18770,4306320,Derrubadas - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306320,Derrubadas - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306320,Derrubadas - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,68944,4306320,Derrubadas - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,2762,4306353,Dezesseis de Novembro - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,2762,4306353,Dezesseis de Novembro - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306353,Dezesseis de Novembro - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306353,Dezesseis de Novembro - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,6561,4306353,Dezesseis de Novembro - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,34114,4306379,Dilermando de Aguiar - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,34114,4306379,Dilermando de Aguiar - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306379,Dilermando de Aguiar - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306379,Dilermando de Aguiar - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,175639,4306379,Dilermando de Aguiar - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,392,4306403,Dois Irmãos - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,392,4306403,Dois Irmãos - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306403,Dois Irmãos - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306403,Dois Irmãos - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,6688,4306403,Dois Irmãos - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,24335,4306429,Dois Irmãos das Missões - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,24335,4306429,Dois Irmãos das Missões - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306429,Dois Irmãos das Missões - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306429,Dois Irmãos das Missões - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,97582,4306429,Dois Irmãos das Missões - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,3329,4306452,Dois Lajeados - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3329,4306452,Dois Lajeados - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306452,Dois Lajeados - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306452,Dois Lajeados - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,34453,4306452,Dois Lajeados - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,20032,4306502,Dom Feliciano - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,20032,4306502,Dom Feliciano - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306502,Dom Feliciano - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306502,Dom Feliciano - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,188604,4306502,Dom Feliciano - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,971,4306551,Dom Pedro de Alcântara - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,971,4306551,Dom Pedro de Alcântara - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306551,Dom Pedro de Alcântara - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306551,Dom Pedro de Alcântara - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,37696,4306551,Dom Pedro de Alcântara - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,204634,4306601,Dom Pedrito - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,204634,4306601,Dom Pedrito - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306601,Dom Pedrito - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306601,Dom Pedrito - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,1439201,4306601,Dom Pedrito - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,3758,4306700,Dona Francisca - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,3758,4306700,Dona Francisca - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306700,Dona Francisca - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306700,Dona Francisca - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,45334,4306700,Dona Francisca - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,27100,4306734,Doutor Maurício Cardoso - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,27100,4306734,Doutor Maurício Cardoso - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306734,Doutor Maurício Cardoso - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306734,Doutor Maurício Cardoso - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,140554,4306734,Doutor Maurício Cardoso - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1858,4306759,Doutor Ricardo - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1858,4306759,Doutor Ricardo - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306759,Doutor Ricardo - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306759,Doutor Ricardo - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,14266,4306759,Doutor Ricardo - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,14262,4306767,Eldorado do Sul - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,14262,4306767,Eldorado do Sul - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306767,Eldorado do Sul - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306767,Eldorado do Sul - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,135902,4306767,Eldorado do Sul - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,1327,4306809,Encantado - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,1327,4306809,Encantado - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306809,Encantado - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306809,Encantado - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,10471,4306809,Encantado - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,67286,4306908,Encruzilhada do Sul - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,67286,4306908,Encruzilhada do Sul - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306908,Encruzilhada do Sul - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306908,Encruzilhada do Sul - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,376047,4306908,Encruzilhada do Sul - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,5397,4306924,Engenho Velho - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,5397,4306924,Engenho Velho - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306924,Engenho Velho - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306924,Engenho Velho - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,18184,4306924,Engenho Velho - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,62951,4306932,Entre-Ijuís - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,62951,4306932,Entre-Ijuís - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306932,Entre-Ijuís - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306932,Entre-Ijuís - RS,2023,2023,112,Rendimento médio da produção,0,Total
6,Município,40,Mil Reais,147815,4306932,Entre-Ijuís - RS,2023,2023,215,Valor da produção,0,Total
6,Município,1006,Hectares,8697,4306957,Entre Rios do Sul - RS,2023,2023,8331,Área plantada ou destinada à colheita,0,Total
6,Município,1006,Hectares,8697,4306957,Entre Rios do Sul - RS,2023,2023,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306957,Entre Rios do Sul - RS,2023,2023,214,Quantidade produzida,0,Total
6,Município,33,Quilogramas por Hectare,..,4306957,Entre Rios do Sul - RS,2023,2023,112,Rendimento médio da produção,0,Total
